"DOCKEY","DOCNO","DOCTYPE","DOCDATE","POSTDATE","TAXDATE","DESCRIPTION","DESCRIPTION2","PAYMENTMETHOD","AREA","AGENT","PROJECT","JOURNAL","CHEQUENUMBER","CURRENCYCODE","CURRENCYRATE","BANKCHARGE","BANKCHARGEACCOUNT","DOCAMT","LOCALDOCAMT","FROMDOCTYPE","BOUNCEDDATE","GLTRANSID","CANCELLED","DEPOSITKEY","UPDATECOUNT","PRINTCOUNT","ATTACHMENTS","NOTE"
64435,CS-1612-01153,OR,2016-12-30,2016-12-30,2016-12-30,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,20.00,20.00,PM,,42109,F,,,0,,
64438,CS-1612-01154,OR,2016-12-30,2016-12-30,2016-12-30,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,20.00,20.00,PM,,42112,F,,,0,,
64441,CS-1612-01155,OR,2016-12-30,2016-12-30,2016-12-30,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,12.00,12.00,PM,,42114,F,,,0,,
64444,CS-1612-01156,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,5.00,5.00,PM,,42116,F,,,0,,
64447,CS-1612-01157,OR,2016-12-31,2016-12-31,2016-12-31,EDGEWISE CITY SDN BHD,Payment For Account,"320-000",KL,NAI,----,CASH,"",----,1.00000000,0.00,,8.00,8.00,PM,,42119,F,,,0,,
64450,CS-1612-01158,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,90.00,90.00,PM,,42121,F,,,0,,
64457,CS-1612-01159,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,4.00,4.00,PM,,42124,F,,,0,,
64460,CS-1612-01160,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,116.00,116.00,PM,,42129,F,,,0,,
64463,OR-00612,OR,2016-11-23,2016-11-23,2016-11-23,VKY CONTRACTOR,Payment For Account,"310-000",SLG,NAI,----,BANK,MB-3728058137,----,1.00000000,0.00,,751.00,751.00,PM,,42131,F,,,1,,
64465,OR-00613,OR,2016-11-09,2016-11-09,2016-11-09,VKY CONTRACTOR,Payment For Account,"310-000",SLG,NAI,----,BANK,MBB-3689569232,----,1.00000000,0.00,,279.50,279.50,PM,,42132,F,,,1,,
64467,CS-1612-01161,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,15.00,15.00,PM,,42133,F,,,0,,
64470,CS-1612-01162,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,20.00,20.00,PM,,42135,F,,,0,,
64473,OR-00463(2015),OR,2015-10-15,2015-10-15,2015-10-15,E ONE MULTI NIAGA (001459345-D),Payment For Account,"310-000",KL,NAI,----,BANK,MBB-2719108042,----,1.00000000,0.00,,1297.27,1297.27,PM,,42138,F,,,0,,
64475,OR-00445(2015),OR,2015-12-22,2015-12-22,2015-12-22,E ONE MULTI NIAGA (001459345-D),Payment For Account,"310-000",KL,NAI,----,BANK,MB-2854718614,----,1.00000000,0.00,,200.90,200.90,PM,,42139,F,,,0,,
64477,CS-1612-01163,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,117.00,117.00,PM,,42140,F,,,0,,
64480,CS-1612-01164,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,13.00,13.00,PM,,42142,F,,,0,,
64486,CS-1612-01165,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,32.00,32.00,PM,,42148,F,,,0,,
64489,OR-00463(REV),PV,2016-12-31,2016-12-31,2016-12-31,E ONE MULTI NIAGA (001459345-D),Refund,"310-000",KL,NAI,----,BANK,,----,1.00000000,0.00,,1297.27,1297.27,CF,,42150,F,,,0,,
64493,OR-00445(REV),PV,2016-01-04,2016-01-04,2016-01-04,E ONE MULTI NIAGA (001459345-D),Refund,"310-000",KL,NAI,----,BANK,,----,1.00000000,0.00,,200.90,200.90,CF,,42151,F,,,0,,
64496,BANK STATE MAY 15,OR,2015-05-06,2015-05-06,2015-05-06,GWM MARKETING SDN BHD,Payment For Account,"310-000",SLG,NAI,----,BANK,TT,----,1.00000000,0.00,,2225.04,2225.04,PM,,42152,F,,,0,,
64498,CS-1612-01166,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,45.00,45.00,PM,,42153,F,,,0,,
64501,BANK STATE DEC 15,OR,2015-12-21,2015-12-21,2015-12-21,GWM MARKETING SDN BHD,Payment For Account,"310-000",SLG,NAI,----,BANK,TT,----,1.00000000,0.00,,332.32,332.32,PM,,42155,F,,,0,,
64503,CS-1612-01167,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,23.00,23.00,PM,,42156,F,,,0,,
64508,CS-1612-01168,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,25.00,25.00,PM,,42158,F,,,0,,
64511,CS-1612-01169,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,90.00,90.00,PM,,42162,F,,,0,,
64514,CS-1612-01170,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,94.00,94.00,PM,,42164,F,,,0,,
64517,CS-1612-01171,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,74.00,74.00,PM,,42166,F,,,0,,
64520,CS-1612-01172,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,5.50,5.50,PM,,42168,F,,,0,,
64523,PV-02267,PV,2016-12-31,2016-12-31,2016-12-31,WATERFLOW SENDIRIAN BERHAD,Payment For Account,"310-000",KL,NAI,----,BANK,PBB-359195,----,1.00000000,0.00,,2798.40,2798.40,SP,,42170,F,,,1,,
64525,CS-1612-01173,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,18.00,18.00,PM,,42171,F,,,0,,
64528,CS-1612-01174,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,10.00,10.00,PM,,42173,F,,,0,,
64531,CS-1612-01175,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,35.00,35.00,PM,,42176,F,,,0,,
64534,CS-1612-01176,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,10.00,10.00,PM,,42178,F,,,0,,
64537,CS-1612-01177,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,10.00,10.00,PM,,42180,F,,,0,,
64540,CS-1612-01178,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,6.00,6.00,PM,,42182,F,,,0,,
64543,CS-1612-01179,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,15.00,15.00,PM,,42184,F,,,0,,
64546,CS-1612-01180,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,25.00,25.00,PM,,42186,F,,,0,,
64549,CS-1612-01181,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,42.90,42.90,PM,,42188,F,,,0,,
64552,CS-1612-01182,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,29.00,29.00,PM,,42190,F,,,0,,
64555,CS-1612-01183,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,18.00,18.00,PM,,42192,F,,,0,,
64558,CS-1612-01184,OR,2016-12-31,2016-12-31,2016-12-31,KL GUEST HOTEL SDN BHD,Payment For Account,"310-000",KL,HON,----,BANK,"4377 6601 0015 9365",----,1.00000000,0.00,,618.00,618.00,PM,,42194,F,,,0,,
64561,CS-1612-01185,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,30.00,30.00,PM,,42196,F,,,0,,
64564,CS-1612-01186,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,16.80,16.80,PM,,42198,F,,,0,,
64567,CS-1612-01187,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,119.00,119.00,PM,,42200,F,,,0,,
64570,CS-1612-01188,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,6.00,6.00,PM,,42202,F,,,0,,
64573,CS-1612-01189,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,20.00,20.00,PM,,42204,F,,,0,,
64576,CS-1612-01190,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,4.00,4.00,PM,,42206,F,,,0,,
64579,CS-1612-01191,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,40.00,40.00,PM,,42208,F,,,0,,
64582,CS-1612-01192,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,5.00,5.00,PM,,42210,F,,,0,,
64585,CS-1612-01193,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,17.60,17.60,PM,,42212,F,,,0,,
64588,PV-02268,PV,2016-12-31,2016-12-31,2016-12-31,NAI CHEW WEE,,"310-000",----,----,----,BANK,PBB-428114,----,1.00000000,0.00,,3547.48,3547.48,,,42214,F,,,1,,
64590,PV-02269,PV,2016-12-31,2016-12-31,2016-12-31,SALLY ANGELINA,,"310-000",KL,NAI,----,BANK,PBB-359198,----,1.00000000,0.00,,2900.00,2900.00,,,42215,F,,,1,,
64593,CS-1612-01194,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,3.00,3.00,PM,,42217,F,,,0,,
64596,PV-02270,PV,2016-12-31,2016-12-31,2016-12-31,SUPRAPTO,,"310-000",KL,NAI,----,BANK,PBB-359199,----,1.00000000,0.00,,1350.00,1350.00,,,42219,F,,,1,,
64598,PV-02271,PV,2016-12-31,2016-12-31,2016-12-31,MD.MILON BSLAM SOMAN,,"310-000",KL,NAI,----,BANK,PBB-359200,----,1.00000000,0.00,,1350.00,1350.00,,,42220,F,,,1,,
64600,PV-02272,PV,2016-12-31,2016-12-31,2016-12-31,SITI NUR ADILAH BINTI MOHD HAINI,,"310-000",KL,NAI,----,BANK,PBB-428111,----,1.00000000,0.00,,215.40,215.40,,,42221,F,,,1,,
64602,PV-02273,PV,2016-12-31,2016-12-31,2016-12-31,CHEONG CHAN KWONG,,"310-000",KL,NAI,----,BANK,PBB-428117,----,1.00000000,0.00,,6700.00,6700.00,,,42222,F,,,1,,
64604,CS-1612-01195,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,133.30,133.30,PM,,42223,F,,,0,,
64607,CS-1612-01196,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,300.00,300.00,PM,,42225,F,,,0,,
64610,OR-00614,OR,2016-12-31,2016-12-31,2016-12-31,SENA LETRIK (M) SDN BHD,Payment For Account,"310-000",KL,NAI,----,BANK,HSBC-204858,----,1.00000000,0.00,,1166.00,1166.00,PM,,42227,F,,,1,,
64612,OR-00615,OR,2016-12-31,2016-12-31,2016-12-31,ITMAX SYSTEM SDN. BHD.,Payment For Account,"310-000",SLG,NAI,----,BANK,AFB-970316,----,1.00000000,0.00,,424.00,424.00,PM,,42228,F,,,1,,
64614,OR-00616,OR,2016-12-31,2016-12-31,2016-12-31,ZOON PHONE CONSTRUCTION WORKS,Payment For Account,"310-000",KL,HON,----,BANK,CASH,----,1.00000000,0.00,,600.00,600.00,PM,,42229,F,,,2,,
64616,CS-1612-01197,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,20.00,20.00,PM,,42230,F,,,0,,
64619,CS-1612-01198,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,220.00,220.00,PM,,42232,F,,,0,,
64622,CS-1612-01199,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,25.00,25.00,PM,,42234,F,,,0,,
64625,PV-02274,PV,2016-12-31,2016-12-31,2016-12-31,LEE CHEE WAH,,"310-000",KL,----,----,BANK,PBB-428112,----,1.00000000,0.00,,474.65,474.65,,,42236,F,,,1,,
64627,PV-02275,PV,2016-12-31,2016-12-31,2016-12-31,WONG MEE YEIN,,"310-000",KL,NAI,----,BANK,PBB-428113,----,1.00000000,0.00,,250.00,250.00,,,42237,F,,,1,,
64632,CS-1612-01200,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,20.00,20.00,PM,,42238,F,,,0,,
64635,CS-1612-01201,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,90.00,90.00,PM,,42240,F,,,0,,
64638,CS-1612-01202,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,100.00,100.00,PM,,42242,F,,,0,,
64641,CS-1612-01203,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,15.00,15.00,PM,,42244,F,,,0,,
64644,CS-1612-01204,OR,2016-12-31,2016-12-31,2016-12-31,CDN DESIGN & BUILT SDN.BHD,Payment For Account,"310-000",SLG,HON,----,BANK,"4381 8900 0189 6202",----,1.00000000,0.00,,421.40,421.40,PM,,42246,F,,,0,,
64647,CS-1612-01205,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,35.00,35.00,PM,,42248,F,,,0,,
64650,CS-1612-01206,OR,2016-12-31,2016-12-31,2016-12-31,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,213.70,213.70,PM,,42250,F,,,0,,
64653,CS-1612-01207,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,30.00,30.00,PM,,42253,F,,,0,,
64656,CS-1612-01208,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,28.00,28.00,PM,,42255,F,,,0,,
64659,CS-1612-01209,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,692.00,692.00,PM,,42257,F,,,0,,
64662,CS-1612-01210,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,5.00,5.00,PM,,42259,F,,,0,,
64665,CS-1612-01211,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"310-000",----,HON,----,BANK,"4382 8900 0189 6202",----,1.00000000,0.00,,618.00,618.00,PM,,42261,F,,,0,,
64668,CS-1612-01212,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,250.00,250.00,PM,,42263,F,,,0,,
64671,CS-1612-01213,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,300.00,300.00,PM,,42265,F,,,0,,
64674,CS-1612-01214,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,30.00,30.00,PM,,42267,F,,,0,,
64677,CS-1612-01215,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,20.00,20.00,PM,,42269,F,,,0,,
64680,CS-1612-01216,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,2.00,2.00,PM,,42271,F,,,0,,
64683,CS-1612-01217,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,40.00,40.00,PM,,42274,F,,,0,,
64686,CS-1612-01218,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,40.00,40.00,PM,,42276,F,,,0,,
64689,CS-1612-01219,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,115.00,115.00,PM,,42278,F,,,0,,
64692,CS-1612-01220,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,115.00,115.00,PM,,42280,F,,,0,,
64695,CS-1612-01221,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,115.00,115.00,PM,,42282,F,,,0,,
64698,CS-1612-01222,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,300.00,300.00,PM,,42284,F,,,0,,
64701,CS-1612-01223,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,9.00,9.00,PM,,42287,F,,,0,,
64704,CS-1612-01224,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,410.00,410.00,PM,,42289,F,,,0,,
64707,CS-1612-01225,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,350.00,350.00,PM,,42291,F,,,0,,
64710,CS-1612-01226,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,10.00,10.00,PM,,42293,F,,,0,,
64713,CS-1612-01227,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,25.00,25.00,PM,,42295,F,,,0,,
64716,CS-1612-01228,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,40.00,40.00,PM,,42297,F,,,0,,
64719,CS-1612-01229,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,6.00,6.00,PM,,42299,F,,,0,,
64722,CS-1612-01230,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,180.00,180.00,PM,,42301,F,,,0,,
64725,CS-1612-01231,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,18.00,18.00,PM,,42303,F,,,0,,
64728,CS-1612-01232,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,60.00,60.00,PM,,42305,F,,,0,,
64731,CS-1612-01233,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,60.00,60.00,PM,,42309,F,,,0,,
64734,CS-1612-01234,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,10.00,10.00,PM,,42311,F,,,0,,
64737,CS-1612-01235,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,15.00,15.00,PM,,42313,F,,,0,,
64740,CS-1612-01236,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,70.00,70.00,PM,,42315,F,,,0,,
64743,CS-1612-01237,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,15.00,15.00,PM,,42317,F,,,0,,
64746,CS-1612-01238,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,30.00,30.00,PM,,42319,F,,,0,,
64749,CS-1612-01239,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,120.00,120.00,PM,,42321,F,,,0,,
64752,CS-1612-01240,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,10.00,10.00,PM,,42323,F,,,0,,
64755,CS-1612-01241,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,80.00,80.00,PM,,42325,F,,,0,,
64758,CS-1612-01242,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,18.00,18.00,PM,,42327,F,,,0,,
64761,CS-1612-01243,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,6.00,6.00,PM,,42329,F,,,0,,
64764,CS-1612-01244,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,85.00,85.00,PM,,42331,F,,,0,,
64767,CS-1612-01245,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,8.00,8.00,PM,,42333,F,,,0,,
64770,CS-1612-01246,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,16.00,16.00,PM,,42338,F,,,0,,
64773,CS-1612-01247,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,4.00,4.00,PM,,42340,F,,,0,,
64776,CS-1612-01248,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,20.00,20.00,PM,,42342,F,,,0,,
64779,CS-1612-01249,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,58.00,58.00,PM,,42344,F,,,0,,
64782,CS-1612-01250,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,10.00,10.00,PM,,42346,F,,,0,,
64785,CS-1612-01251,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,50.00,50.00,PM,,42348,F,,,0,,
64788,CS-1612-01252,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,60.00,60.00,PM,,42350,F,,,0,,
64791,CS-1612-01253,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,60.00,60.00,PM,,42352,F,,,0,,
64794,CS-1612-01254,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,3.00,3.00,PM,,42354,F,,,0,,
64797,CS-1612-01255,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,20.00,20.00,PM,,42356,F,,,0,,
64800,CS-1612-01256,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,6.00,6.00,PM,,42358,F,,,0,,
64803,CS-1612-01257,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,5.50,5.50,PM,,42360,F,,,0,,
64806,CS-1612-01258,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,12.00,12.00,PM,,42362,F,,,0,,
64809,CS-1612-01259,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,35.00,35.00,PM,,42364,F,,,0,,
64812,CS-1612-01260,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,27.00,27.00,PM,,42369,F,,,0,,
64815,CS-1612-01261,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,10.00,10.00,PM,,42372,F,,,0,,
64818,CS-1612-01262,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,4.00,4.00,PM,,42374,F,,,0,,
64821,CS-1612-01263,OR,2017-01-03,2017-01-03,2017-01-03,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,6.00,6.00,PM,,42376,F,,,0,,
