"DOCKEY","DOCNO","DOCTYPE","DOCDATE","POSTDATE","TAXDATE","DESCRIPTION","DESCRIPTION2","PAYMENTMETHOD","AREA","AGENT","PROJECT","JOURNAL","CHEQUENUMBER","CURRENCYCODE","CURRENCYRATE","BANKCHARGE","BANKCHARGEACCOUNT","DOCAMT","LOCALDOCAMT","FROMDOCTYPE","BOUNCEDDATE","GLTRANSID","CANCELLED","DEPOSITKEY","UPDATECOUNT","PRINTCOUNT","ATTACHMENTS","NOTE"
68013,PV 2108/119,PV,2021-08-30,2021-08-30,2021-08-30,FEDERAL EXPRESS SERVICES (M) SDN BHD,Payment For Invoice - I-280821286767,"301-003",----,----,----,BANK,RHB 210830025284,----,1.00000000,0.00,,586.60,586.60,SP,,33384,F,,,0,,
68015,PV 2108/120,PV,2021-08-30,2021-08-30,2021-08-30,UNITED PARCEL SERVICE (M) SDN BHD,Payment For Invoice - 01655,"301-003",----,----,----,BANK,RHB 210830024592,----,1.00000000,0.00,,104.10,104.10,SP,,33385,F,,,0,,
68017,PV 2108/121,PV,2021-08-30,2021-08-30,2021-08-30,HENG REN XUN,,"301-003",----,----,----,BANK,RHB 210830024970,----,1.00000000,0.00,,1066.90,1066.90,,,33386,F,,1,0,,
68019,RV 2108/002,OR,2021-08-09,2021-08-09,2021-08-09,PERKESO,HIRING INCENTIVE (PENJANA KERJAYA),"301-003",----,----,----,BANK,,----,1.00000000,0.00,,1600.00,1600.00,,,33400,F,,,0,,
68022,RV 2108/003,OR,2021-08-26,2021-08-26,2021-08-26,PERKESO,HIRING INCENTIVE (PENJANA KERJAYA),"301-003",----,----,----,BANK,,----,1.00000000,0.00,,1600.00,1600.00,,,33404,F,,,0,,
68024,OR/KL 210801,OR,2021-08-26,2021-08-26,2021-08-26,PUSAT PENYELIDIKAN NANOCAT,Payment For Account,"301-003",----,----,----,BANK,,----,1.00000000,0.00,,500.00,500.00,PM,,33405,F,,2,0,,
68026,RV 2108/004,OR,2021-08-31,2021-08-31,2021-08-31,RHB BANK BERHAD,BEING BANK INTEREST RECEIVED,"301-003",----,----,----,BANK,,----,1.00000000,0.00,,9.37,9.37,,,33406,F,,,0,,
68028,RV 2108/005,OR,2021-08-31,2021-08-31,2021-08-31,HONG LEONG BANK BERHAD,BEING BANK INTEREST RECEIVED,"301-014",----,----,----,BANK,,US$,4.15700000,0.00,,0.07,0.29,,,33411,F,,,0,,
68030,RV 2108/001,OR,2021-08-01,2021-08-01,2021-08-01,UNITED OVERSEAS BANK (MALAYSIA) BHD,BEING BANK INTEREST RECEIVED,"301-006",----,----,----,BANK,,----,1.00000000,0.00,,0.01,0.01,,,33412,F,,,0,,
68032,PV 2108/122,PV,2021-08-30,2021-08-30,2021-08-30,NOHARIZA BINTI IBRAHIM,,"301-003",----,----,----,BANK,RHB 210830047864,----,1.00000000,0.00,,1800.00,1800.00,,,33415,F,,,0,,
68034,PV 2108/123,PV,2021-08-30,2021-08-30,2021-08-30,HENG REN SHUANG,,"301-003",----,----,----,BANK,RHB 210830047883,----,1.00000000,0.00,,2000.00,2000.00,,,33416,F,,,0,,
68036,PV 2108/124,PV,2021-08-30,2021-08-30,2021-08-30,LIM PUAY SEE,,"301-003",----,----,----,BANK,RHB 210830047907,----,1.00000000,0.00,,2000.00,2000.00,,,33417,F,,,0,,
68038,PV 2108/125,PV,2021-08-30,2021-08-30,2021-08-30,NG OOI LIN,,"301-003",----,----,----,BANK,RHB 210830047932,----,1.00000000,0.00,,2000.00,2000.00,,,33418,F,,,0,,
68040,PV 2108/126,PV,2021-08-30,2021-08-30,2021-08-30,LIM LAY HOON,,"301-003",----,----,----,BANK,RHB 210830047957,----,1.00000000,0.00,,2000.00,2000.00,,,33419,F,,,0,,
68042,PV 2108/127,PV,2021-08-30,2021-08-30,2021-08-30,MUHAMMAD HIRO SAKA NEGARA,,"301-003",----,----,----,BANK,RHB 210830047527,----,1.00000000,0.00,,500.00,500.00,,,33420,F,,,0,,
68044,PV 2108/128,PV,2021-08-30,2021-08-30,2021-08-30,NUR FATIN ASYURA BINTI MOHD HAMIDI,,"301-003",----,----,----,BANK,RHB 210830047641,----,1.00000000,0.00,,2421.97,2421.97,,,33421,F,,,0,,
68046,PV 2108/129,PV,2021-08-30,2021-08-30,2021-08-30,HENG CHIN POH,,"301-003",----,----,----,BANK,RHB 210830047355,----,1.00000000,0.00,,1127.25,1127.25,,,33422,F,,,0,,
68048,PV 2108/130,PV,2021-08-30,2021-08-30,2021-08-30,HENG REN XUN,,"301-003",----,----,----,BANK,RHB 210830047406,----,1.00000000,0.00,,3886.90,3886.90,,,33423,F,,,0,,
68050,PV 2108/131,PV,2021-08-30,2021-08-30,2021-08-30,BOK OPT SDN BHD (RHB PAYROLL),,"301-003",----,----,----,BANK,RHB 210830047304,----,1.00000000,0.00,,183254.35,183254.35,,,33424,F,,,0,,
68134,PV 2108/132,PV,2021-08-31,2021-08-31,2021-08-31,HONG LEONG BANK BERHAD,,"301-014",----,----,----,BANK,,US$,4.15700000,0.00,,2.70,11.22,,,33425,F,,,0,,
68136,PV 2108/133,PV,2021-08-31,2021-08-31,2021-08-31,HONG LEONG BANK BERHAD,,"301-013",----,----,----,BANK,,----,1.00000000,0.00,,130.00,130.00,,,33426,F,,,0,,
68139,PV 2108/134,PV,2021-08-31,2021-08-31,2021-08-31,RHB BANK BERHAD,,"301-003",----,----,----,BANK,,----,1.00000000,0.00,,6.70,6.70,,,33427,F,,1,0,,
68143,PV 2107/178,PV,2021-07-31,2021-07-31,2021-07-31,RHB BANK BERHAD,,"301-003",----,----,----,BANK,,----,1.00000000,0.00,,106.30,106.30,,,33429,F,,,0,,
68147,PV 2108/135,PV,2021-08-31,2021-08-31,2021-08-31,UNITED OVERSEAS BANK (MALAYSIA) BHD,FUND TRANSFER TO UOB/MYR,"301-009",----,----,----,BANK,UOB 020031547,SGD,3.06500000,0.00,,17005.00,52120.33,,,33430,F,,,0,,
68153,OR 210922,OR,2021-09-20,2021-09-20,2021-09-20,DSV INVENTORY MANAGEMENT SOLUTIONS PTE.LTD,Payment For Invoice - IN2108-019,"301-007",SG,----,----,BANK,YIR109200522,US$,4.19000000,0.00,,2170.00,9092.30,PM,,33432,F,,,0,,
68155,OR 210923,OR,2021-09-21,2021-09-21,2021-09-21,NEXPERIA MALAYSIA SDN BHD,"Payment For Invoice - IN2106-033, IN2106-034, IN2106-035, IN2106-060","301-003",SEREMBAN,CADEN HENG,----,BANK,"2100001800",----,1.00000000,0.00,,59400.00,59400.00,PM,,33433,F,,,0,,
68157,PV 2108/136,PV,2021-08-31,2021-08-31,2021-08-31,MAYBANK ISLAMIC BERHAD,,"301-011",----,----,----,BANK,,----,1.00000000,0.00,,4502.22,4502.22,,,33434,F,,,0,,
68161,CV 2108/38,PV,2021-08-31,2021-08-31,2021-08-31,ALI HANAFIAH BIN ISMAIL,MONTHLY CLAIM - AUG & SEPT 2021,"303-010",----,----,----,CASH,,----,1.00000000,0.00,,200.00,200.00,,,33449,F,,1,0,,
68166,CV 2108/39,PV,2021-08-31,2021-08-31,2021-08-31,MOHAMED RIZAL BIN TAJUDIN,MONTHLY CLAIM - AUG 2021,"303-010",----,----,----,CASH,,----,1.00000000,0.00,,880.00,880.00,,,33456,F,,1,0,,
68199,OR 210924,OR,2021-09-21,2021-09-21,2021-09-21,PENFABRIC SDN.BHD (14240-M),Payment For Invoice - IN2107-044,"301-003",PG,KK KUOK,----,BANK,CITI524719440100007,----,1.00000000,0.00,,5580.00,5580.00,PM,,33469,F,,,0,,
68201,OR 210925,OR,2021-09-22,2021-09-22,2021-09-22,STMICROELECTRONICS SDN.BHD,"Payment For Invoice - IN2108-037, IN2108-046, IN2108-050, IN2108-052, IN2108-068, IN2108-069, IN2108-073, IN2108-088, IN2108-089","301-003",JB,CADEN HENG,----,BANK,IBG ONLINE,----,1.00000000,0.00,,58260.00,58260.00,PM,,33494,F,,,0,,
68203,OR 210926,OR,2021-09-23,2021-09-23,2021-09-23,DOMINANT OPTO TECHNOLOGIES SDN BHD,"Payment For Invoice - IN2106-057, IN2106-073, IN2106-084","301-003",MLK,CADEN HENG,----,BANK,IBG ONLINE,----,1.00000000,0.00,,20560.00,20560.00,PM,,33509,F,,,0,,
68205,OR 210927,OR,2021-09-23,2021-09-23,2021-09-23,KESM INDUSTRIES (TIANJIN) CO. LTD,Payment For Invoice - IN2107-084,"301-007",TIANJIN,CADEN HENG,----,BANK,YIR109230437,US$,4.18000000,1.21,"703-000",2000.00,8360.00,PM,,33510,F,,1,0,,
68207,CV 2108/40,PV,2021-08-31,2021-08-31,2021-08-31,UNITED PARCEL SERVICE (M) SDN BHD,Payment For Invoice - 00643,"303-010",----,----,----,CASH,"",----,1.00000000,0.00,,71.75,71.75,SP,,33511,F,,3,0,,
68209,CV 2109/04,PV,2021-09-10,2021-09-10,2021-09-10,MAJLIS PERBANDARAN HANG TUAH JAYA,,"302-000",----,----,----,CASH,,----,1.00000000,0.00,,300.00,300.00,,,33525,F,,1,0,,
68211,CV 2109/05,PV,2021-09-10,2021-09-10,2021-09-10,DESTINY ELECTRONIC SDN BHD,"Payment For Invoice - BW2-1004477, BW1-1013288","303-130",PG,CADEN HENG,----,CASH,"",----,1.00000000,0.00,,133.40,133.40,SP,,33531,F,,,0,,
68213,CV 2109/06,PV,2021-09-10,2021-09-10,2021-09-10,MOHAMED RIZAL BIN TAJUDIN,MONTHLY CLAIM - 26.07.2021 TO 10.09.2021,"303-130",----,----,----,CASH,,----,1.00000000,0.00,,1975.00,1975.00,,,33532,F,,1,0,,
68244,CV 2109/07,PV,2021-09-13,2021-09-13,2021-09-13,MULTI-FLEX INDUSTRY HARDWARE SDN BHD,Payment For Invoice - CS00174819,"303-175",----,JASMIN,----,CASH,"",----,1.00000000,0.00,,2.60,2.60,SP,,33533,F,,,0,,
68246,CV 2109/08,PV,2021-09-13,2021-09-13,2021-09-13,SPEED OXYGEN & MACHINERY SDN.BHD.,Payment For Invoice - CS081667,"303-175",----,JASMIN,----,CASH,"",----,1.00000000,0.00,,45.00,45.00,SP,,33534,F,,,0,,
68248,CV 2109/09,PV,2021-09-13,2021-09-13,2021-09-13,ADVANCE BOLTS (MELAKA) SDN BHD,Payment For Invoice - MCS-21090511,"303-175",MLK,CADEN HENG,----,CASH,"",----,1.00000000,0.00,,71.40,71.40,SP,,33535,F,,,0,,
68250,CV 2109/10,PV,2021-09-13,2021-09-13,2021-09-13,MOHD ZAIMI BIN SABTU,MONTHLY CLAIM - 27.07.2021 TO 13.09.2021,"303-175",----,----,----,CASH,,----,1.00000000,0.00,,419.45,419.45,,,33537,F,,1,0,,
68264,CV 2109/11,PV,2021-09-14,2021-09-14,2021-09-14,ADVANCE BOLTS (MELAKA) SDN BHD,"Payment For Invoice - MCS-21090738, MCS-21090811","303-170",MLK,CADEN HENG,----,CASH,"",----,1.00000000,0.00,,26.00,26.00,SP,,33547,F,,,0,,
68266,CV 2109/12,PV,2021-09-14,2021-09-14,2021-09-14,TOO YONG THIN,MONTHLY CLAIM - 07.09.2021 TO 14.09.2021,"303-170",----,----,----,CASH,,----,1.00000000,0.00,,423.65,423.65,,,33548,F,,1,0,,
68280,CV 2109/13,PV,2021-09-15,2021-09-15,2021-09-15,SYNTAX VALLEY PARKING (M) SDN BHD,,"302-000",----,----,----,CASH,,----,1.00000000,0.00,,31.00,31.00,,,33549,F,,,0,,
68282,CV 2109/14,PV,2021-09-15,2021-09-15,2021-09-15,SYNTAX VALLEY PARKING (M) SDN BHD,,"302-000",----,----,----,CASH,,----,1.00000000,0.00,,51.00,51.00,,,33550,F,,,0,,
68284,CV 2109/15,PV,2021-09-15,2021-09-15,2021-09-15,LENG MAY YEE,,"302-000",----,----,----,CASH,,----,1.00000000,0.00,,85.00,85.00,,,33551,F,,1,0,,
68286,CV 2109/16,PV,2021-09-21,2021-09-21,2021-09-21,ADVANCE BOLTS (MELAKA) SDN BHD,Payment For Invoice - MCS-21091123,"303-170",MLK,CADEN HENG,----,CASH,"",----,1.00000000,0.00,,2.10,2.10,SP,,33552,F,,,0,,
68288,CV 2109/17,PV,2021-09-21,2021-09-21,2021-09-21,ZUSEN HARDWARE TRADING SDN BHD,Payment For Invoice - CSB0097699,"303-170",MLK,CADEN HENG,----,CASH,"",----,1.00000000,0.00,,13.00,13.00,SP,,33553,F,,,0,,
68290,CV 2109/18,PV,2021-09-21,2021-09-21,2021-09-21,TOO YONG THIN,MONTHLY CLAIM - 15.09.2021 TO 21.09.2021,"303-170",----,----,----,CASH,,----,1.00000000,0.00,,486.65,486.65,,,33554,F,,1,0,,
68297,CV 2109/19,PV,2021-09-24,2021-09-24,2021-09-24,LEADER ELECTRONIC & ELECTRICAL TRADING SDN BHD,Payment For Invoice - CS-2021/010577,"303-175",----,----,----,CASH,"",----,1.00000000,0.00,,6.00,6.00,SP,,33555,F,,,0,,
68299,CV 2109/20,PV,2021-09-24,2021-09-24,2021-09-24,MOHD ZAIMI BIN SABTU,MONTHLY CLAIM - 14.09.2021 TO 24.09.2021,"303-175",----,----,----,CASH,,----,1.00000000,0.00,,496.40,496.40,,,33559,F,,,0,,
68315,OR 210928,OR,2021-09-24,2021-09-24,2021-09-24,SKYWORKS GLOBAL PTE LTD,Payment For Invoice - IN2108-066,"301-007",US,CADEN HENG,----,BANK,YIR109240525,US$,4.18500000,26.22,"703-000",8820.00,36911.70,PM,,33565,F,,1,0,,
68317,OR 210929,OR,2021-09-24,2021-09-24,2021-09-24,MICRON SEMICONDUCTOR MALAYSIA SDN.BHD,Payment For Invoice - IN2107-016,"301-003",JB,KK KUOK,----,BANK,IBG ONLINE,----,1.00000000,0.00,,750.00,750.00,PM,,33568,F,,,0,,
68319,OR 210930,OR,2021-09-24,2021-09-24,2021-09-24,KESM TEST (M) SDN BHD,Payment For Invoice - IN2108-033,"301-003",KL,CADEN HENG,----,BANK,IBG ONLINE,----,1.00000000,0.00,,9700.00,9700.00,PM,,33569,F,,,0,,
68321,OR 210931,OR,2021-09-27,2021-09-27,2021-09-27,CASH SALES,Payment For Invoice - CS-00003,"301-003",----,----,----,BANK,MBB 179639930M,----,1.00000000,0.00,,68.00,68.00,PM,,33589,F,,,0,,
68324,OR 210932,OR,2021-09-29,2021-09-29,2021-09-29,KESM INDUSTRIES BHD,"Payment For Invoice - IN2108-042, IN2108-043, IN2108-057, IN2108-058","301-003",KL,CADEN HENG,----,BANK,IG210922919118,----,1.00000000,0.00,,16715.00,16715.00,PM,,33606,F,,,0,,
68330,OR 210934,OR,2021-09-29,2021-09-29,2021-09-29,BOK OPT PTE LTD,Payment For Invoice - DN 2106-004(P),"301-009",SG,KK KUOK,----,BANK,YIR109280965,SGD,3.08540000,1.64,"703-000",17000.00,52451.80,PM,,33650,F,,1,0,,
68332,OR 210935,OR,2021-09-30,2021-09-30,2021-09-30,TORICO SDN.BHD,"Payment For Invoice - IN2108-075, IN2108-076","301-003",MLK,----,----,BANK,MBB 0706766172,----,1.00000000,0.00,,17850.00,17850.00,PM,,33651,F,,,0,,
68334,OR 210936,OR,2021-09-30,2021-09-30,2021-09-30,EXIS TECH SDN BHD,"Payment For Invoice - IN2106-011(F), IN2108-013(50%), IN2108-014(50%), IN2108-015(50%)","301-003",SEREMBAN,CADEN HENG,----,BANK,IBG ONLINE,----,1.00000000,0.00,,1600.00,1600.00,PM,,33652,F,,,0,,
68336,OR 210937,OR,2021-09-30,2021-09-30,2021-09-30,CJENT SDN BHD,Payment For Invoice - IN2108-044,"301-003",PG,CADEN HENG,----,BANK,IBG ONLINE,----,1.00000000,0.00,,120.00,120.00,PM,,33653,F,,,0,,
68338,OR 210938,OR,2021-09-30,2021-09-30,2021-09-30,MURATA ELECTRONICS (MALAYSIA) SDN.BHD,"Payment For Invoice - IN2107-062, IN2107-082, IN2107-083","301-003",IPOH,----,----,BANK,B2B PAYMENT,----,1.00000000,0.00,,3115.00,3115.00,PM,,33654,F,,,0,,
68340,OR 210939,OR,2021-09-30,2021-09-30,2021-09-30,HARMONY TECHNOLOGY SDN BHD,"Payment For Invoice - IN2009-065, IN2009-066, IN2010-095, IN2010-096, IN2010-125(P)","301-003",----,----,----,BANK,ABB IG210930964762,----,1.00000000,0.00,,9315.41,9315.41,PM,,33655,F,,,0,,
68342,OR 211001,OR,2021-10-01,2021-10-01,2021-10-01,ON SEMICONDUCTOR MALAYSIA SDN.BHD,"Payment For Invoice - IN2107-008, IN2107-009, IN2107-041, IN2107-042, IN2107-074, IN2107-075, IN2107-076, IN2107-080","301-003",SEREMBAN,----,----,BANK,IBG ONLINE,----,1.00000000,0.00,,11260.00,11260.00,PM,,33656,F,,,0,,
68344,OR 211002,OR,2021-10-01,2021-10-01,2021-10-01,JABIL CIRCUIT SDN.BHD,"Payment For Invoice - IN2107-043, IN2107-055, IN2107-056, IN2108-038, IN2108-085","301-003",PG,KK KUOK,----,BANK,CITI 3721111880,----,1.00000000,0.00,,84500.00,84500.00,PM,,33657,F,,,0,,
68346,OR 211003,OR,2021-10-01,2021-10-01,2021-10-01,DLT TRADING & SERVICE SDN BHD,Payment For Invoice - IN2109-099,"301-003",PG,CADEN HENG,----,BANK,HLBB C784011021095716,----,1.00000000,0.00,,825.00,825.00,PM,,33669,F,,,0,,
68348,CV 2109/21,PV,2021-09-30,2021-09-30,2021-09-30,DIGI-KEY ELECTRONICS,"Payment For INVOICE - 83786308, 83786334, 83968343","303-150",----,CADEN HENG,----,CASH,"",----,1.00000000,0.00,,9056.16,9056.16,SP,,33682,F,,,0,,
68350,CV 2109/22,PV,2021-09-30,2021-09-30,2021-09-30,MOUSER ELECTRONICS,"Payment For INVOICE - 63648380, 63744654, 63744570","303-150",----,CADEN HENG,----,CASH,"",----,1.00000000,0.00,,5764.64,5764.64,SP,,33683,F,,,0,,
68352,CV 2109/23,PV,2021-09-30,2021-09-30,2021-09-30,MISUMI MALAYSIA SDN. BHD.,"Payment For INVOICE - LN10068982M2, LN10068983M2","303-150",KL,CADEN HENG,----,CASH,"",----,1.00000000,0.00,,625.48,625.48,SP,,33684,F,,,0,,
68354,CV 2109/24,PV,2021-09-30,2021-09-30,2021-09-30,KUOK KING KONG,CASH PURCHASE - 30.09.2021 - KUOK KING KONG PERSONAL CC,"303-150",----,----,----,CASH,,----,1.00000000,0.00,,94.50,94.50,,,33685,F,,,0,,
68357,OR 211004,OR,2021-10-05,2021-10-05,2021-10-05,WD MEDIA (MALAYSIA) SDN,"Payment For Invoice - IN2106-071, IN2107-021, IN2107-070","301-003",PG,KK KUOK,----,BANK,ROC/247144,----,1.00000000,0.00,,25750.00,25750.00,PM,,33706,F,,,0,,
68359,OR 211005,OR,2021-10-04,2021-10-04,2021-10-04,INARI TECHNOLOGY SDN. BHD.,Payment For Invoice - IN2108-020,"301-003",PG,----,----,BANK,OCBCMYGP210920010430,----,1.00000000,0.00,,800.00,800.00,PM,,33708,F,,,0,,
68361,CV 2109/25,PV,2021-09-30,2021-09-30,2021-09-30,MAGNUMPIHONHI WHOLESALE DEALS,Payment For INVOICE - 23-07549-31277,"303-150",US,CADEN HENG,----,CASH,"",----,1.00000000,0.00,,872.87,872.87,SP,,33709,F,,,0,,
68363,CV 2109/26,PV,2021-09-30,2021-09-30,2021-09-30,HENG CHIN POH,MONTHLY CLAIM - AUG & SEPT 2021,"303-110",----,----,----,CASH,,----,1.00000000,0.00,,3838.70,3838.70,,,33727,F,,,0,,
68386,CV 2110/01,PV,2021-10-01,2021-10-01,2021-10-01,ADVANCE BOLTS (MELAKA) SDN BHD,"Payment For Invoice - MCS-21091588, MCS-21091881","303-170",MLK,CADEN HENG,----,CASH,"",----,1.00000000,0.00,,10.90,10.90,SP,,33728,F,,,0,,
68388,CV 2110/02,PV,2021-10-01,2021-10-01,2021-10-01,LEADER ELECTRONIC & ELECTRICAL TRADING SDN BHD,"Payment For Invoice - IV-2021/02954, CS-2021/010669","303-170",----,----,----,CASH,"",----,1.00000000,0.00,,23.00,23.00,SP,,33729,F,,,0,,
68390,CV 2110/03,PV,2021-10-01,2021-10-01,2021-10-01,HOCK LAI HARDWARE SDN BHD,Payment For Invoice - CS00129265,"303-170",MLK,CADEN HENG,----,CASH,"",----,1.00000000,0.00,,36.00,36.00,SP,,33730,F,,,0,,
68392,CV 2110/04,PV,2021-10-01,2021-10-01,2021-10-01,ZUSEN HARDWARE TRADING SDN BHD,Payment For Invoice - CSB0098115,"303-170",MLK,CADEN HENG,----,CASH,"",----,1.00000000,0.00,,20.00,20.00,SP,,33731,F,,,0,,
68394,CV 2109/27,PV,2021-09-30,2021-09-30,2021-09-30,HENG CHIN POH,MONTHLY CLAIM - AUG & SEPT 2021,"303-110",----,----,----,CASH,,----,1.00000000,0.00,,2698.25,2698.25,,,33732,F,,,0,,
68412,CV 2110/05,PV,2021-10-01,2021-10-01,2021-10-01,TOO YONG THIN,MONTHLY CLAIM - 22.09.2021 TO 01.10.2021,"303-170",----,----,----,CASH,,----,1.00000000,0.00,,544.02,544.02,,,33734,F,,1,0,,
68428,CV 2109/28,PV,2021-09-30,2021-09-30,2021-09-30,MOHAMED RIZAL BIN TAJUDIN,MONTHLY CLAIM - 20.09.2021 TO 21.09.2021,"303-130",----,----,----,CASH,,----,1.00000000,0.00,,1052.20,1052.20,,,33735,F,,1,0,,
68433,CV 2109/29,PV,2021-09-30,2021-09-30,2021-09-30,ADVANCE BOLTS (MELAKA) SDN BHD,Payment For Invoice - MCS-21092077,"303-175",MLK,CADEN HENG,----,CASH,"",----,1.00000000,0.00,,12.60,12.60,SP,,33736,F,,,0,,
68435,CV 2109/30,PV,2021-09-30,2021-09-30,2021-09-30,MOHD ZAIMI BIN SABTU,MONTHLY CLAIM - 25.09.2021 TO 28.09.2021,"303-175",----,----,----,CASH,,----,1.00000000,0.00,,462.30,462.30,,,33737,F,,,0,,
68443,PV 2109/001,PV,2021-09-01,2021-09-01,2021-09-01,FEDERAL EXPRESS SERVICES (M) SDN BHD,Payment For Invoice - I-280821287152,"301-003",----,----,----,BANK,RHB 210901085171,----,1.00000000,0.00,,973.10,973.10,SP,,33744,F,,,0,,
68445,PV 2109/002,PV,2021-09-01,2021-09-01,2021-09-01,IWAKIM SDN BHD,Payment For Invoice - I30847 (60%),"301-003",----,CADEN HENG,----,BANK,RHB 210901112446,----,1.00000000,0.00,,5400.00,5400.00,SP,,33745,F,,2,0,,
68447,PV 2109/003,PV,2021-09-01,2021-09-01,2021-09-01,PROGRESO WORLD SDN BHD,,"301-006",----,----,----,BANK,UOBM FT21090043265171,----,1.00000000,0.00,,51160.00,51160.00,,,33746,F,,,0,,
68449,PV 2109/004,PV,2021-09-01,2021-09-01,2021-09-01,BOK OPT SDN BHD,,"301-003",----,----,----,BANK,RHB 210901112177,----,1.00000000,0.00,,15000.00,15000.00,,,33747,F,,,0,,
68451,PV 2109/005,PV,2021-09-01,2021-09-01,2021-09-01,CHANG HUEY XIAN,,"301-003",----,----,----,BANK,RHB 210901105576,----,1.00000000,0.00,,91.60,91.60,,,33748,F,,1,0,,
68453,PV 2109/006,PV,2021-09-01,2021-09-01,2021-09-01,CHONG XIN YI,,"301-003",----,----,----,BANK,RHB 210901105836,----,1.00000000,0.00,,537.69,537.69,,,33749,F,,1,0,,
68455,PV 2109/007,PV,2021-09-01,2021-09-01,2021-09-01,NOOR FATIN BINTI RAZALI,,"301-003",----,----,----,BANK,RHB 210901106358,----,1.00000000,0.00,,500.00,500.00,,,33750,F,,1,0,,
68457,PV 2109/008,PV,2021-09-01,2021-09-01,2021-09-01,HENG REN XUN,,"301-003",----,----,----,BANK,RHB 210901106668,----,1.00000000,0.00,,180.00,180.00,,,33751,F,,1,0,,
68459,PV 2109/009,PV,2021-09-01,2021-09-01,2021-09-01,MUHAMAD ZAKI BIN CHE MOHAMED,,"301-003",----,----,----,BANK,RHB 210901106863,----,1.00000000,0.00,,600.00,600.00,,,33752,F,,1,0,,
68461,PV 2109/010,PV,2021-09-01,2021-09-01,2021-09-01,NG SHUH HONG,,"301-003",----,----,----,BANK,RHB 210901107328,----,1.00000000,0.00,,2481.75,2481.75,,,33753,F,,1,0,,
68463,PV 2109/011,PV,2021-09-01,2021-09-01,2021-09-01,FAZREEN SHAZLYN BT MOHD ADZHAR,,"301-003",----,----,----,BANK,RHB 210901107603,----,1.00000000,0.00,,1932.90,1932.90,,,33754,F,,,0,,
68465,PV 2109/012,PV,2021-09-01,2021-09-01,2021-09-01,TAN EAN NEE,,"301-003",----,----,----,BANK,RHB 210901107768,----,1.00000000,0.00,,473.82,473.82,,,33755,F,,1,0,,
68467,PV 2109/013,PV,2021-09-01,2021-09-01,2021-09-01,THOR SEOK LING,,"301-003",----,----,----,BANK,RHB 210901107991,----,1.00000000,0.00,,518.16,518.16,,,33756,F,,1,0,,
68469,PV 2109/014,PV,2021-09-01,2021-09-01,2021-09-01,MOHAMED RIZAL BIN TAJUDIN,,"301-003",----,----,----,BANK,RHB 210901108172,----,1.00000000,0.00,,980.00,980.00,,,33757,F,,1,0,,
68471,PV 2109/015,PV,2021-09-01,2021-09-01,2021-09-01,TOO YONG THIN,,"301-003",----,----,----,BANK,RHB 210901105254,----,1.00000000,0.00,,500.00,500.00,,,33758,F,,,0,,
68473,PV 2109/016,PV,2021-09-02,2021-09-02,2021-09-02,JETPCBWEB LLC,"Payment For Invoice - I11009051, I11009135","301-007",----,----,----,BANK,YOR109021023,US$,4.16200000,11.11,"703-000",2867.00,11932.45,SP,,33759,F,,2,0,,
68475,PV 2109/017,PV,2021-09-02,2021-09-02,2021-09-02,MAYBANK,,"301-011",----,----,----,BANK,MYIT210902045627,----,1.00000000,0.00,,9700.00,9700.00,,2021-09-06,33760,F,,3,0,,
68477,PV 2109/018,PV,2021-09-03,2021-09-03,2021-09-03,JJE INDUSTRIES SDN BHD,"Payment For Invoice - IN2108-005, IN2108-006, IN2108-007","301-003",JB,CADEN HENG,----,BANK,RHB 210903240850,----,1.00000000,0.00,,15370.00,15370.00,SP,,33761,F,,,0,,
68479,PV 2109/019,PV,2021-09-03,2021-09-03,2021-09-03,SEMTEK INDUSTRIES,Payment For Invoice - 2021-08005,"301-003",PG,CADEN HENG,----,BANK,RHB 210903231081,----,1.00000000,0.00,,1040.00,1040.00,SP,,33762,F,,,0,,
68481,PV 2109/020,PV,2021-09-03,2021-09-03,2021-09-03,BOK OPT SDN BHD,,"301-003",----,----,----,BANK,RHB 210903230827,----,1.00000000,0.00,,1425.00,1425.00,,,33763,F,,,0,,
68483,PV 2109/021,PV,2021-09-03,2021-09-03,2021-09-03,BOK OPT SDN BHD,,"301-003",----,----,----,BANK,RHB 210903230557,----,1.00000000,0.00,,1406.00,1406.00,,,33764,F,,,0,,
68485,PV 2109/022,PV,2021-09-03,2021-09-03,2021-09-03,TAN & O G KING CLIENT ACCOUNT,,"301-003",----,----,----,BANK,RHB 210903230158,----,1.00000000,0.00,,14337.00,14337.00,,,33765,F,,,0,,
68490,PV 2109/023,PV,2021-09-06,2021-09-06,2021-09-06,SPECTRUM INTEGRATED TECHNOLOGIES SDN. BHD.,Payment For Invoice - MAY 2021,"301-003",----,----,----,BANK,RHB 210906333474,----,1.00000000,0.00,,9166.68,9166.68,SP,,33766,F,,,0,,
68492,PV 2109/024,PV,2021-09-06,2021-09-06,2021-09-06,BOK OPT SDN BHD,,"301-003",----,----,----,BANK,RHB 210906332355,----,1.00000000,0.00,,1000.00,1000.00,,,33767,F,,,0,,
68494,PV 2109/025,PV,2021-09-06,2021-09-06,2021-09-06,HAWKYZ CLEANING SERVICES,,"301-003",----,----,----,BANK,RHB 210906333058,----,1.00000000,0.00,,130.00,130.00,,,33768,F,,,0,,
